order_line_key,order_id,order_date,ship_date,order_timestamp,customer_key,product_key,location_key,ship_mode,quantity,sales_amount,discount_pct,profit_amount
OL_000174,ORD_000174,2025-06-16,2025-06-17,2025-06-16 12:11:04,CUST_0122,PRD_0033,LOC_005,First Class,1,732.56,0.1,276.22
OL_000175,ORD_000175,2025-12-24,2025-12-29,2025-12-24 10:20:54,CUST_0575,PRD_0101,LOC_003,Standard Class,1,1160.34,0.13,55.82
OL_000176,ORD_000176,2024-09-03,2024-09-07,2024-09-03 13:01:09,CUST_0688,PRD_0064,LOC_006,Second Class,3,331.23,0.0,93.78
OL_000177,ORD_000177,2024-05-14,2024-05-15,2024-05-14 08:00:55,CUST_0712,PRD_0118,LOC_003,Standard Class,5,1250.27,0.07,131.92
OL_000178,ORD_000178,2025-02-23,2025-02-24,2025-02-23 14:49:36,CUST_0667,PRD_0060,LOC_005,Standard Class,6,350.06,0.15,85.58
OL_000179,ORD_000179,2025-03-06,2025-03-10,2025-03-06 17:00:00,CUST_0450,PRD_0109,LOC_001,Standard Class,5,747.8,0.2,26.6
OL_000180,ORD_000180,2024-05-24,2024-05-27,2024-05-24 13:39:06,CUST_0623,PRD_0021,LOC_004,Standard Class,7,1959.23,0.0,938.98
OL_000181,ORD_000181,2025-04-25,2025-04-26,2025-04-25 12:45:22,CUST_0734,PRD_0076,LOC_006,Standard Class,2,181.25,0.2,30.31
OL_000182,ORD_000182,2024-01-17,2024-01-19,2024-01-17 05:46:41,CUST_0023,PRD_0070,LOC_009,Standard Class,5,562.92,0.2,101.02
OL_000183,ORD_000183,2025-10-22,2025-10-25,2025-10-22 13:03:54,CUST_0350,PRD_0034,LOC_002,First Class,6,1306.91,0.1,548.51
OL_000184,ORD_000184,2024-07-14,2024-07-18,2024-07-14 20:03:53,CUST_0172,PRD_0036,LOC_003,Standard Class,7,1153.75,0.3,214.07
OL_000185,ORD_000185,2024-02-13,2024-02-16,2024-02-13 10:57:19,CUST_0793,PRD_0040,LOC_003,Second Class,3,557.13,0.0,213.84
OL_000186,ORD_000186,2024-04-09,2024-04-14,2024-04-09 10:07:02,CUST_0737,PRD_0014,LOC_002,Standard Class,2,952.06,0.0,412.28
OL_000187,ORD_000187,2024-06-30,2024-07-02,2024-06-30 17:15:56,CUST_0631,PRD_0096,LOC_004,Standard Class,7,767.82,0.04,153.01
OL_000188,ORD_000188,2024-07-20,2024-07-22,2024-07-20 14:52:59,CUST_0258,PRD_0096,LOC_009,Standard Class,5,525.78,0.08,86.63
OL_000189,ORD_000189,2024-02-06,2024-02-10,2024-02-06 07:12:38,CUST_0759,PRD_0114,LOC_004,Standard Class,6,2535.16,0.24,-166.28
OL_000190,ORD_000190,2024-07-24,2024-07-28,2024-07-24 11:47:46,CUST_0031,PRD_0117,LOC_003,Standard Class,5,6483.14,0.23,63.29
OL_000191,ORD_000191,2024-06-02,2024-06-06,2024-06-02 18:15:28,CUST_0159,PRD_0098,LOC_010,Standard Class,1,1061.72,0.03,173.13
OL_000192,ORD_000192,2024-10-03,2024-10-06,2024-10-03 12:19:56,CUST_0526,PRD_0105,LOC_007,Standard Class,1,286.37,0.21,-11.52
OL_000193,ORD_000193,2024-10-10,2024-10-13,2024-10-10 16:00:03,CUST_0627,PRD_0001,LOC_004,Standard Class,3,2820.15,0.0,1229.91
OL_000194,ORD_000194,2024-09-01,2024-09-05,2024-09-01 10:36:48,CUST_0702,PRD_0024,LOC_007,First Class,5,948.47,0.1,388.42
OL_000195,ORD_000195,2024-08-25,2024-08-28,2024-08-25 21:38:03,CUST_0261,PRD_0112,LOC_006,First Class,7,8185.68,0.34,-2016.47
OL_000196,ORD_000196,2024-03-27,2024-03-30,2024-03-27 01:08:17,CUST_0333,PRD_0048,LOC_009,Standard Class,4,270.6,0.0,80.44
OL_000197,ORD_000197,2024-01-29,2024-02-01,2024-01-29 21:30:28,CUST_0380,PRD_0087,LOC_001,Standard Class,4,381.31,0.15,88.31
OL_000198,ORD_000198,2024-06-07,2024-06-10,2024-06-07 10:24:51,CUST_0028,PRD_0084,LOC_005,Standard Class,6,136.02,0.0,42.06
OL_000199,ORD_000199,2025-07-07,2025-07-09,2025-07-07 19:45:40,CUST_0686,PRD_0088,LOC_007,Standard Class,5,697.5,0.0,223.35
OL_000200,ORD_000200,2025-12-22,2025-12-27,2025-12-22 23:05:09,CUST_0290,PRD_0087,LOC_010,Second Class,6,672.9,0.0,233.4
OL_000201,ORD_000201,2025-10-23,2025-10-25,2025-10-23 20:38:10,CUST_0165,PRD_0093,LOC_006,Standard Class,3,800.02,0.24,-31.88
OL_000202,ORD_000202,2025-02-11,2025-02-16,2025-02-11 18:31:45,CUST_0350,PRD_0063,LOC_002,Standard Class,2,204.94,0.0,68.02
OL_000203,ORD_000203,2025-03-05,2025-03-06,2025-03-05 00:26:52,CUST_0582,PRD_0062,LOC_010,Standard Class,5,426.7,0.0,149.0
OL_000204,ORD_000204,2024-08-16,2024-08-21,2024-08-16 16:40:52,CUST_0689,PRD_0042,LOC_005,Second Class,1,145.53,0.0,41.06
OL_000205,ORD_000205,2025-07-16,2025-07-21,2025-07-16 13:28:48,CUST_0184,PRD_0087,LOC_005,Same Day,6,605.61,0.1,166.11
OL_000206,ORD_000206,2025-07-12,2025-07-13,2025-07-12 02:51:32,CUST_0145,PRD_0042,LOC_003,First Class,7,1018.71,0.0,287.42
OL_000207,ORD_000207,2025-08-24,2025-08-28,2025-08-24 09:10:44,CUST_0748,PRD_0075,LOC_008,Standard Class,5,504.7,0.0,162.85
OL_000208,ORD_000208,2025-09-27,2025-10-02,2025-09-27 10:05:50,CUST_0459,PRD_0056,LOC_005,First Class,6,639.9,0.1,178.98
OL_000209,ORD_000209,2024-12-01,2024-12-02,2024-12-01 05:57:28,CUST_0311,PRD_0108,LOC_010,Standard Class,4,1060.2,0.12,140.88
OL_000210,ORD_000210,2025-07-13,2025-07-17,2025-07-13 18:14:37,CUST_0165,PRD_0065,LOC_005,Second Class,3,61.86,0.0,16.59
OL_000211,ORD_000211,2025-08-02,2025-08-07,2025-08-02 12:47:08,CUST_0791,PRD_0097,LOC_002,Standard Class,2,2214.62,0.34,-540.8
OL_000212,ORD_000212,2024-08-11,2024-08-16,2024-08-11 01:11:33,CUST_0582,PRD_0103,LOC_008,Standard Class,4,5684.83,0.06,692.11
OL_000213,ORD_000213,2025-10-23,2025-10-28,2025-10-23 10:43:48,CUST_0185,PRD_0112,LOC_002,Second Class,7,9712.61,0.21,-489.54
OL_000214,ORD_000214,2024-03-30,2024-04-03,2024-03-30 02:53:17,CUST_0087,PRD_0108,LOC_003,First Class,6,1569.52,0.13,190.54
OL_000215,ORD_000215,2025-12-26,2025-12-28,2025-12-26 13:34:42,CUST_0165,PRD_0052,LOC_010,First Class,3,59.97,0.0,18.06
OL_000216,ORD_000216,2025-07-14,2025-07-15,2025-07-14 09:07:15,CUST_0218,PRD_0053,LOC_010,Same Day,2,50.56,0.15,7.0
OL_000217,ORD_000217,2024-03-29,2024-04-03,2024-03-29 12:01:54,CUST_0096,PRD_0075,LOC_008,First Class,7,706.58,0.0,227.99
OL_000218,ORD_000218,2025-05-17,2025-05-21,2025-05-17 17:41:01,CUST_0197,PRD_0009,LOC_002,Standard Class,1,645.26,0.3,133.24
OL_000219,ORD_000219,2024-02-07,2024-02-09,2024-02-07 09:29:41,CUST_0096,PRD_0024,LOC_007,First Class,2,337.23,0.2,113.21
OL_000220,ORD_000220,2025-07-14,2025-07-15,2025-07-14 05:03:23,CUST_0320,PRD_0039,LOC_006,Standard Class,4,2634.39,0.15,910.63
OL_000221,ORD_000221,2025-07-30,2025-07-31,2025-07-30 08:06:28,CUST_0407,PRD_0108,LOC_004,Standard Class,6,1152.5,0.36,-226.48
OL_000222,ORD_000222,2025-04-18,2025-04-21,2025-04-18 08:49:08,CUST_0380,PRD_0012,LOC_004,Standard Class,1,159.2,0.3,25.4
OL_000223,ORD_000223,2025-08-31,2025-09-03,2025-08-31 05:06:57,CUST_0655,PRD_0074,LOC_004,Second Class,2,101.62,0.0,28.74
OL_000224,ORD_000224,2024-04-02,2024-04-03,2024-04-02 07:52:46,CUST_0221,PRD_0038,LOC_003,Standard Class,7,2733.75,0.2,853.76
OL_000225,ORD_000225,2024-07-21,2024-07-22,2024-07-21 09:36:05,CUST_0702,PRD_0026,LOC_005,First Class,1,743.8,0.2,201.32
OL_000226,ORD_000226,2024-11-08,2024-11-12,2024-11-08 13:01:44,CUST_0715,PRD_0069,LOC_001,First Class,2,84.92,0.1,19.66
OL_000227,ORD_000227,2024-02-15,2024-02-17,2024-02-15 17:16:28,CUST_0759,PRD_0109,LOC_009,First Class,1,155.66,0.16,11.42
OL_000228,ORD_000228,2024-12-18,2024-12-20,2024-12-18 12:33:38,CUST_0153,PRD_0044,LOC_009,Standard Class,6,102.49,0.1,19.33
OL_000229,ORD_000229,2024-07-15,2024-07-17,2024-07-15 13:18:01,CUST_0217,PRD_0091,LOC_004,First Class,3,4594.03,0.17,352.12
OL_000230,ORD_000230,2024-10-17,2024-10-22,2024-10-17 17:30:55,CUST_0531,PRD_0024,LOC_010,Standard Class,5,948.47,0.1,388.42
OL_000231,ORD_000231,2024-11-20,2024-11-21,2024-11-20 07:36:33,CUST_0112,PRD_0064,LOC_008,Standard Class,1,93.85,0.15,14.7
OL_000232,ORD_000232,2025-09-16,2025-09-20,2025-09-16 05:19:21,CUST_0084,PRD_0040,LOC_009,Standard Class,2,297.14,0.2,68.28
OL_000233,ORD_000233,2024-07-18,2024-07-21,2024-07-18 02:25:19,CUST_0070,PRD_0064,LOC_009,Standard Class,1,77.29,0.3,-1.86
OL_000234,ORD_000234,2025-09-25,2025-09-30,2025-09-25 18:02:28,CUST_0516,PRD_0034,LOC_003,Standard Class,1,205.72,0.15,79.32
OL_000235,ORD_000235,2024-11-21,2024-11-22,2024-11-21 07:15:56,CUST_0632,PRD_0027,LOC_008,First Class,1,480.63,0.3,85.19
OL_000236,ORD_000236,2024-08-25,2024-08-30,2024-08-25 20:59:20,CUST_0225,PRD_0056,LOC_002,Standard Class,2,165.9,0.3,12.26
OL_000237,ORD_000237,2025-02-10,2025-02-13,2025-02-10 20:54:43,CUST_0741,PRD_0084,LOC_010,First Class,7,134.89,0.15,25.27
OL_000238,ORD_000238,2024-11-12,2024-11-17,2024-11-12 01:11:14,CUST_0626,PRD_0004,LOC_006,Standard Class,4,789.32,0.0,343.32
OL_000239,ORD_000239,2024-07-10,2024-07-11,2024-07-10 04:25:39,CUST_0072,PRD_0111,LOC_007,Same Day,6,4316.97,0.14,378.27
OL_000240,ORD_000240,2025-02-10,2025-02-14,2025-02-10 09:23:44,CUST_0350,PRD_0064,LOC_003,Standard Class,1,88.33,0.2,9.18
OL_000241,ORD_000241,2024-05-08,2024-05-13,2024-05-08 03:51:01,CUST_0063,PRD_0077,LOC_001,Standard Class,7,985.88,0.0,331.17
OL_000242,ORD_000242,2024-09-12,2024-09-16,2024-09-12 04:22:44,CUST_0723,PRD_0045,LOC_002,Standard Class,7,422.99,0.15,94.41
OL_000243,ORD_000243,2025-03-28,2025-03-29,2025-03-28 10:38:05,CUST_0588,PRD_0051,LOC_002,Standard Class,5,268.2,0.3,10.35
OL_000244,ORD_000244,2024-11-07,2024-11-10,2024-11-07 11:22:23,CUST_0573,PRD_0099,LOC_004,Standard Class,6,8094.33,0.23,-373.17
OL_000245,ORD_000245,2025-08-12,2025-08-13,2025-08-12 11:29:54,CUST_0573,PRD_0069,LOC_003,Second Class,3,99.08,0.3,1.19
OL_000246,ORD_000246,2024-07-10,2024-07-12,2024-07-10 18:38:17,CUST_0240,PRD_0037,LOC_010,Standard Class,2,382.77,0.15,117.25
OL_000247,ORD_000247,2025-11-30,2025-12-03,2025-11-30 07:14:44,CUST_0741,PRD_0037,LOC_008,Standard Class,7,1103.28,0.3,173.96
OL_000248,ORD_000248,2025-07-22,2025-07-26,2025-07-22 12:00:28,CUST_0732,PRD_0073,LOC_005,First Class,1,93.91,0.3,-3.94
OL_000249,ORD_000249,2025-11-28,2025-11-29,2025-11-28 04:55:53,CUST_0584,PRD_0046,LOC_009,Second Class,3,226.92,0.15,51.33
OL_000250,ORD_000250,2025-08-21,2025-08-23,2025-08-21 03:59:46,CUST_0391,PRD_0080,LOC_006,Second Class,1,30.13,0.1,7.66
OL_000251,ORD_000251,2024-05-02,2024-05-05,2024-05-02 14:27:12,CUST_0046,PRD_0116,LOC_009,Standard Class,3,2407.79,0.26,-93.88
OL_000252,ORD_000252,2025-03-01,2025-03-03,2025-03-01 02:55:30,CUST_0028,PRD_0022,LOC_007,First Class,6,4154.36,0.15,1268.24
OL_000253,ORD_000253,2024-05-19,2024-05-20,2024-05-19 21:47:31,CUST_0111,PRD_0044,LOC_007,Standard Class,6,102.49,0.1,19.33
OL_000254,ORD_000254,2025-08-09,2025-08-13,2025-08-09 18:43:21,CUST_0504,PRD_0007,LOC_003,Standard Class,7,1852.35,0.15,598.3
OL_000255,ORD_000255,2025-04-08,2025-04-11,2025-04-08 04:59:39,CUST_0630,PRD_0081,LOC_008,First Class,6,706.32,0.0,185.64
OL_000256,ORD_000256,2024-07-14,2024-07-17,2024-07-14 00:33:45,CUST_0756,PRD_0048,LOC_008,Second Class,4,189.42,0.3,-0.74
OL_000257,ORD_000257,2025-10-24,2025-10-25,2025-10-24 19:30:11,CUST_0149,PRD_0101,LOC_001,Standard Class,7,7726.06,0.17,-5.58
OL_000258,ORD_000258,2024-04-14,2024-04-19,2024-04-14 23:18:42,CUST_0232,PRD_0113,LOC_001,Second Class,4,611.92,0.06,105.48
OL_000259,ORD_000259,2025-03-26,2025-03-30,2025-03-26 18:59:11,CUST_0057,PRD_0007,LOC_009,Same Day,5,1556.6,0.0,660.85
OL_000260,ORD_000260,2025-06-19,2025-06-22,2025-06-19 01:05:38,CUST_0784,PRD_0103,LOC_010,Second Class,3,3855.57,0.15,111.03
OL_000261,ORD_000261,2024-03-02,2024-03-07,2024-03-02 11:32:58,CUST_0617,PRD_0111,LOC_006,First Class,3,1625.07,0.35,-344.28
OL_000262,ORD_000262,2025-04-16,2025-04-20,2025-04-16 05:29:24,CUST_0399,PRD_0020,LOC_002,First Class,6,4508.3,0.1,1833.5
OL_000263,ORD_000263,2025-08-08,2025-08-10,2025-08-08 06:24:03,CUST_0480,PRD_0117,LOC_004,Same Day,7,11147.69,0.05,2159.9
OL_000264,ORD_000264,2024-03-09,2024-03-11,2024-03-09 09:16:02,CUST_0467,PRD_0049,LOC_001,Standard Class,7,627.83,0.0,185.22
OL_000265,ORD_000265,2025-02-18,2025-02-19,2025-02-18 10:21:16,CUST_0221,PRD_0108,LOC_008,Standard Class,6,1511.74,0.16,132.76
OL_000266,ORD_000266,2024-07-11,2024-07-15,2024-07-11 17:30:14,CUST_0156,PRD_0059,LOC_001,Standard Class,3,104.9,0.2,16.64
OL_000267,ORD_000267,2025-05-21,2025-05-26,2025-05-21 09:56:40,CUST_0260,PRD_0023,LOC_003,Second Class,6,5687.04,0.0,2468.82
OL_000268,ORD_000268,2024-04-16,2024-04-19,2024-04-16 20:09:15,CUST_0218,PRD_0094,LOC_005,Second Class,7,5447.57,0.36,-1706.01
OL_000269,ORD_000269,2025-10-30,2025-11-02,2025-10-30 10:35:29,CUST_0462,PRD_0075,LOC_007,Standard Class,4,403.76,0.0,130.28
OL_000270,ORD_000270,2025-09-26,2025-09-27,2025-09-26 03:29:29,CUST_0271,PRD_0097,LOC_009,First Class,2,2782.06,0.17,26.64
OL_000271,ORD_000271,2024-05-28,2024-05-29,2024-05-28 13:42:31,CUST_0582,PRD_0033,LOC_004,First Class,5,2848.86,0.3,567.16
OL_000272,ORD_000272,2024-08-21,2024-08-25,2024-08-21 15:23:47,CUST_0472,PRD_0085,LOC_002,Standard Class,2,190.21,0.1,42.67
OL_000273,ORD_000273,2025-04-10,2025-04-15,2025-04-10 07:47:59,CUST_0450,PRD_0101,LOC_001,Standard Class,7,7656.57,0.18,-75.07
OL_000274,ORD_000274,2025-06-18,2025-06-19,2025-06-18 07:04:36,CUST_0759,PRD_0076,LOC_006,Standard Class,6,679.68,0.0,226.86
OL_000275,ORD_000275,2024-12-11,2024-12-14,2024-12-11 23:01:34,CUST_0278,PRD_0068,LOC_002,Standard Class,5,203.96,0.2,16.51
OL_000276,ORD_000276,2024-05-10,2024-05-12,2024-05-10 21:48:38,CUST_0538,PRD_0083,LOC_006,First Class,4,107.24,0.3,7.16
OL_000277,ORD_000277,2024-04-06,2024-04-11,2024-04-06 03:40:20,CUST_0001,PRD_0118,LOC_004,Second Class,2,461.29,0.15,13.95
OL_000278,ORD_000278,2025-12-31,2026-01-04,2025-12-31 14:07:28,CUST_0584,PRD_0084,LOC_004,Standard Class,1,18.14,0.2,2.48
OL_000279,ORD_000279,2024-12-27,2025-01-01,2024-12-27 21:23:29,CUST_0423,PRD_0053,LOC_003,First Class,1,29.74,0.0,7.96
OL_000280,ORD_000280,2025-09-11,2025-09-13,2025-09-11 05:42:42,CUST_0177,PRD_0070,LOC_009,First Class,1,119.62,0.15,27.24
OL_000281,ORD_000281,2025-01-23,2025-01-24,2025-01-23 23:42:40,CUST_0003,PRD_0045,LOC_007,First Class,3,213.27,0.0,72.45
OL_000282,ORD_000282,2025-10-18,2025-10-20,2025-10-18 04:00:17,CUST_0582,PRD_0100,LOC_005,Second Class,3,2261.26,0.06,359.23
OL_000283,ORD_000283,2024-03-25,2024-03-26,2024-03-25 18:55:39,CUST_0563,PRD_0059,LOC_004,Standard Class,3,118.02,0.1,29.76
OL_000284,ORD_000284,2024-04-13,2024-04-15,2024-04-13 23:08:12,CUST_0565,PRD_0065,LOC_004,Standard Class,2,37.12,0.1,6.94
OL_000285,ORD_000285,2025-10-24,2025-10-25,2025-10-24 01:00:44,CUST_0370,PRD_0034,LOC_004,Standard Class,6,1306.91,0.1,548.51
OL_000286,ORD_000286,2025-11-09,2025-11-10,2025-11-09 20:55:23,CUST_0544,PRD_0001,LOC_009,First Class,7,5593.3,0.15,1882.74
OL_000287,ORD_000287,2024-08-16,2024-08-18,2024-08-16 17:58:47,CUST_0472,PRD_0065,LOC_004,First Class,1,18.56,0.1,3.47
OL_000288,ORD_000288,2024-09-14,2024-09-16,2024-09-14 09:43:09,CUST_0209,PRD_0081,LOC_001,Standard Class,6,706.32,0.0,185.64
OL_000289,ORD_000289,2024-12-23,2024-12-28,2024-12-23 17:11:29,CUST_0440,PRD_0097,LOC_010,Second Class,7,9486.49,0.19,-157.48
OL_000290,ORD_000290,2024-11-10,2024-11-12,2024-11-10 04:17:41,CUST_0435,PRD_0115,LOC_006,Standard Class,4,2786.04,0.21,99.36
OL_000291,ORD_000291,2024-05-31,2024-06-04,2024-05-31 22:50:57,CUST_0650,PRD_0044,LOC_002,Standard Class,4,68.33,0.1,12.89
OL_000292,ORD_000292,2025-09-28,2025-10-03,2025-09-28 18:34:48,CUST_0368,PRD_0066,LOC_002,First Class,6,56.27,0.1,12.77
OL_000293,ORD_000293,2024-07-08,2024-07-12,2024-07-08 06:17:55,CUST_0370,PRD_0090,LOC_004,Standard Class,5,646.06,0.1,166.06
OL_000294,ORD_000294,2025-06-11,2025-06-14,2025-06-11 05:40:10,CUST_0781,PRD_0059,LOC_006,Standard Class,3,111.46,0.15,23.2
OL_000295,ORD_000295,2024-03-09,2024-03-13,2024-03-09 12:41:10,CUST_0702,PRD_0073,LOC_010,Standard Class,3,402.48,0.0,108.93
OL_000296,ORD_000296,2024-02-12,2024-02-13,2024-02-12 20:39:38,CUST_0212,PRD_0049,LOC_001,Standard Class,1,71.75,0.2,8.52
OL_000297,ORD_000297,2025-05-16,2025-05-19,2025-05-16 05:03:33,CUST_0718,PRD_0062,LOC_004,First Class,6,435.23,0.15,101.99
OL_000298,ORD_000298,2024-09-01,2024-09-06,2024-09-01 23:01:24,CUST_0111,PRD_0093,LOC_003,Second Class,3,867.89,0.17,35.99
OL_000299,ORD_000299,2025-05-17,2025-05-19,2025-05-17 15:40:11,CUST_0678,PRD_0046,LOC_004,Standard Class,7,436.05,0.3,26.34
OL_000300,ORD_000300,2024-03-30,2024-04-02,2024-03-30 12:52:44,CUST_0155,PRD_0013,LOC_008,Second Class,3,2447.5,0.1,770.29
OL_000301,ORD_000301,2025-11-11,2025-11-12,2025-11-11 00:58:46,CUST_0362,PRD_0090,LOC_002,Standard Class,4,402.0,0.3,18.0
OL_000302,ORD_000302,2025-07-03,2025-07-07,2025-07-03 14:33:50,CUST_0781,PRD_0119,LOC_010,Standard Class,1,1774.55,0.02,254.52
OL_000303,ORD_000303,2025-09-14,2025-09-15,2025-09-14 00:22:43,CUST_0091,PRD_0003,LOC_003,Second Class,1,937.58,0.2,238.95
OL_000304,ORD_000304,2024-04-28,2024-04-30,2024-04-28 02:05:06,CUST_0667,PRD_0093,LOC_007,First Class,5,1519.64,0.13,133.14
OL_000305,ORD_000305,2024-08-19,2024-08-20,2024-08-19 03:46:44,CUST_0419,PRD_0111,LOC_006,Standard Class,6,4268.8,0.15,330.1
OL_000306,ORD_000306,2024-09-25,2024-09-28,2024-09-25 13:37:35,CUST_0096,PRD_0088,LOC_005,Standard Class,3,334.8,0.2,50.31
OL_000307,ORD_000307,2025-03-08,2025-03-11,2025-03-08 18:15:18,CUST_0759,PRD_0066,LOC_008,Standard Class,5,36.47,0.3,0.22
OL_000308,ORD_000308,2024-08-04,2024-08-08,2024-08-04 12:07:52,CUST_0459,PRD_0022,LOC_006,First Class,3,2443.74,0.0,1000.68
OL_000309,ORD_000309,2024-03-03,2024-03-07,2024-03-03 02:51:24,CUST_0700,PRD_0025,LOC_008,Standard Class,5,4093.3,0.0,1771.95
OL_000310,ORD_000310,2024-09-25,2024-09-27,2024-09-25 14:29:28,CUST_0688,PRD_0063,LOC_006,First Class,5,435.5,0.15,93.2
OL_000311,ORD_000311,2024-07-08,2024-07-10,2024-07-08 07:49:12,CUST_0016,PRD_0113,LOC_007,Second Class,6,949.62,0.03,189.96
OL_000312,ORD_000312,2024-10-10,2024-10-15,2024-10-10 17:20:28,CUST_0225,PRD_0094,LOC_001,First Class,6,7022.44,0.04,890.8
OL_000313,ORD_000313,2024-06-04,2024-06-08,2024-06-04 05:55:10,CUST_0289,PRD_0003,LOC_006,First Class,7,8203.79,0.0,3313.38
OL_000314,ORD_000314,2024-07-13,2024-07-18,2024-07-13 10:16:12,CUST_0451,PRD_0044,LOC_009,Standard Class,7,132.86,0.0,35.84
OL_000315,ORD_000315,2025-05-02,2025-05-05,2025-05-02 18:22:52,CUST_0067,PRD_0052,LOC_006,Standard Class,3,50.97,0.15,9.06
OL_000316,ORD_000316,2024-10-13,2024-10-17,2024-10-13 08:23:01,CUST_0330,PRD_0068,LOC_008,Standard Class,7,356.93,0.0,94.5
OL_000317,ORD_000317,2024-09-06,2024-09-09,2024-09-06 07:34:31,CUST_0644,PRD_0054,LOC_010,Standard Class,4,199.08,0.1,44.44
OL_000318,ORD_000318,2025-03-06,2025-03-07,2025-03-06 05:00:57,CUST_0146,PRD_0108,LOC_002,Standard Class,1,291.22,0.03,61.39
OL_000319,ORD_000319,2025-07-15,2025-07-16,2025-07-15 10:52:40,CUST_0579,PRD_0041,LOC_007,Standard Class,7,813.6,0.15,134.04
OL_000320,ORD_000320,2024-10-04,2024-10-06,2024-10-04 04:25:11,CUST_0383,PRD_0018,LOC_009,First Class,2,572.91,0.3,79.21
OL_000321,ORD_000321,2025-04-10,2025-04-12,2025-04-10 16:23:55,CUST_0066,PRD_0048,LOC_001,Standard Class,1,67.65,0.0,20.11
OL_000322,ORD_000322,2025-11-27,2025-11-28,2025-11-27 20:30:30,CUST_0150,PRD_0012,LOC_002,Second Class,4,636.8,0.3,101.6
OL_000323,ORD_000323,2025-02-26,2025-03-01,2025-02-26 15:18:29,CUST_0112,PRD_0110,LOC_003,Standard Class,5,4402.71,0.28,-545.14
OL_000324,ORD_000324,2025-10-07,2025-10-09,2025-10-07 03:15:00,CUST_0526,PRD_0091,LOC_009,First Class,4,6922.3,0.07,1266.42
OL_000325,ORD_000325,2025-07-27,2025-08-01,2025-07-27 09:25:49,CUST_0086,PRD_0031,LOC_010,First Class,5,1867.95,0.0,841.75
OL_000326,ORD_000326,2024-03-02,2024-03-04,2024-03-02 02:14:48,CUST_0650,PRD_0054,LOC_009,Second Class,7,387.1,0.0,116.48
OL_000327,ORD_000327,2024-11-25,2024-11-30,2024-11-25 22:52:47,CUST_0632,PRD_0116,LOC_005,Standard Class,5,4083.13,0.25,-86.32
OL_000328,ORD_000328,2025-06-08,2025-06-09,2025-06-08 17:06:16,CUST_0075,PRD_0076,LOC_006,Standard Class,6,611.71,0.1,158.89
OL_000329,ORD_000329,2025-12-18,2025-12-22,2025-12-18 02:52:42,CUST_0702,PRD_0086,LOC_001,Standard Class,5,547.2,0.1,114.6
OL_000330,ORD_000330,2024-12-30,2025-01-02,2024-12-30 16:11:28,CUST_0759,PRD_0109,LOC_010,Standard Class,4,704.11,0.06,127.15
OL_000331,ORD_000331,2024-03-29,2024-03-30,2024-03-29 18:03:15,CUST_0044,PRD_0017,LOC_010,First Class,4,2210.88,0.0,877.12
OL_000332,ORD_000332,2025-03-25,2025-03-27,2025-03-25 19:43:01,CUST_0757,PRD_0048,LOC_006,Standard Class,7,331.48,0.3,-1.3
OL_000333,ORD_000333,2024-04-21,2024-04-26,2024-04-21 20:38:46,CUST_0236,PRD_0003,LOC_002,Second Class,3,2812.73,0.2,716.84
OL_000334,ORD_000334,2025-07-05,2025-07-10,2025-07-05 01:24:11,CUST_0564,PRD_0080,LOC_010,Standard Class,3,100.44,0.0,33.03
OL_000335,ORD_000335,2025-02-14,2025-02-16,2025-02-14 23:11:33,CUST_0148,PRD_0110,LOC_009,Same Day,6,5813.07,0.2,-124.35
OL_000336,ORD_000336,2025-06-21,2025-06-23,2025-06-21 08:47:55,CUST_0646,PRD_0048,LOC_010,Same Day,5,287.51,0.15,49.81
OL_000337,ORD_000337,2025-09-09,2025-09-13,2025-09-09 20:54:18,CUST_0667,PRD_0045,LOC_005,Second Class,1,63.98,0.1,17.04
OL_000338,ORD_000338,2025-05-03,2025-05-05,2025-05-03 07:32:35,CUST_0773,PRD_0032,LOC_003,First Class,5,2935.01,0.15,868.81
OL_000339,ORD_000339,2025-04-24,2025-04-27,2025-04-24 08:23:30,CUST_0788,PRD_0092,LOC_004,First Class,1,990.29,0.24,-6.59
OL_000340,ORD_000340,2025-07-06,2025-07-07,2025-07-06 04:10:36,CUST_0071,PRD_0066,LOC_005,Standard Class,4,35.43,0.15,6.43
OL_000341,ORD_000341,2025-08-23,2025-08-24,2025-08-23 16:18:31,CUST_0562,PRD_0057,LOC_009,Same Day,3,204.04,0.1,47.83
OL_000342,ORD_000342,2025-09-09,2025-09-13,2025-09-09 03:46:20,CUST_0228,PRD_0029,LOC_002,Standard Class,2,504.51,0.15,171.63
OL_000343,ORD_000343,2024-02-10,2024-02-12,2024-02-10 02:32:41,CUST_0097,PRD_0043,LOC_006,Standard Class,5,435.8,0.2,62.7
OL_000344,ORD_000344,2025-03-21,2025-03-24,2025-03-21 22:15:11,CUST_0122,PRD_0045,LOC_009,Same Day,2,120.85,0.15,26.97
OL_000345,ORD_000345,2024-06-15,2024-06-16,2024-06-15 17:04:45,CUST_0742,PRD_0047,LOC_003,Standard Class,3,271.34,0.3,-6.16
OL_000346,ORD_000346,2025-09-03,2025-09-05,2025-09-03 03:05:30,CUST_0573,PRD_0078,LOC_005,Second Class,2,200.82,0.2,36.32
OL_000347,ORD_000347,2025-05-13,2025-05-17,2025-05-13 23:19:14,CUST_0054,PRD_0076,LOC_008,First Class,1,113.28,0.0,37.81
